Data,referencia,tipo_atividade,enviado_por,Idioma,arquivos_em,laudas,Início,Término,num_docs,tipo_documento,ano_planilha,mes_aba,mes_num
04/07/2022,15180,Revisão,Marcella,Português,Word - PDF,1515.0,09:22:00,09:33:00,0,Extrato de Nascimento,2022,Julho 2022,7
04/07/2022,15182,Revisão,Marcella,Português,Word - Imagem,2929.0,09:40:00,09:52:00,0,Diploma,2022,Julho 2022,7
04/07/2022,15063,CQ,Marcella,Italiano,Word - PDF,22524.0,09:54:00,11:19:00,0,Procuração / Certidões,2022,Julho 2022,7
04/07/2022,15124,Revisão,Marcella,Italiano,Word - PDF,38454.0,11:25:00,15:03:00,0,Certidões,2022,Julho 2022,7
04/07/2022,15069,CQ,Marcella,Italiano,Word - PDF,42454.0,14:02:00,15:39:00,0,Certidões,2022,Julho 2022,7
04/07/2022,15199,CQ,Tati,Português,Word - PDF,0.75,15:40:00,15:50:00,0,Passaporte,2022,Julho 2022,7
04/07/2022,15158,CQ,Tati,Italiano,Word - PDF,17317.0,15:58:00,16:22:00,0,Divórcio,2022,Julho 2022,7
04/07/2022,15172,CQ,Tati,Inglês,Word - PDF,6078.0,16:23:00,16:47:00,0,Histórico Escolar,2022,Julho 2022,7
04/07/2022,15176,Revisão,Tati,Português,Word - PDF,1308.0,16:49:00,16:53:00,0,Certificado de Nascimento,2022,Julho 2022,7
04/07/2022,15186,Revisão,Tati,Italiano,Word - PDF,1990.0,16:54:00,16:59:00,0,CNN,2022,Julho 2022,7
04/07/2022,15174,CQ,Tati,Português,Word - PDF,11291.0,17:05:00,17:20:00,0,Ficha de Dados de Segurança,2022,Julho 2022,7
05/07/2022,15187,CQ,Tati,Inglês,Word - PDF,2724.0,09:21:00,09:31:00,0,Relatório Psicológico,2022,Julho 2022,7
05/07/2022,15193,Revisão,Tati,Português,Word - PDF,1079.0,09:33:00,09:37:00,0,Carta de Rescisão,2022,Julho 2022,7
05/07/2022,15102,Revisão,Tati,Português,Word - PDF,2759.0,09:49:00,10:08:00,0,Transferência Escolar,2022,Julho 2022,7
05/07/2022,15207,Revisão,Tati,Italiano,Word - PDF,1760.0,10:20:00,10:43:00,0,CNH,2022,Julho 2022,7
05/07/2022,15196,CQ,Tati,Inglês,Word - PDF,3521.0,10:45:00,11:00:00,0,Histórico Escolar,2022,Julho 2022,7
05/07/2022,15218,Revisão,Tati,Inglês,Word - PDF,1496.0,11:24:00,12:06:00,0,Receita Médica,2022,Julho 2022,7
05/07/2022,15217,CQ,Tati,Inglês,Word - PDF,1807.0,11:39:00,11:44:00,0,Certidão de Casamento,2022,Julho 2022,7
05/07/2022,15216,CQ,Tati,Português,Word - PDF,1472.0,12:07:00,13:08:00,0,Certidão de Batismo,2022,Julho 2022,7
05/07/2022,15192,Revisão,Tati,Inglês,Word - PDF,2901.0,13:10:00,13:22:00,0,Histórico Escolar,2022,Julho 2022,7
05/07/2022,15188,Revisão,Tati,Inglês,Word - PDF,4280.0,14:17:00,14:37:00,0,Extrato,2022,Julho 2022,7
05/07/2022,15184,CQ,Tati,Francês,Word - PDF,3674.0,14:41:00,14:52:00,0,Procuração,2022,Julho 2022,7
05/07/2022,14925,CQ,Tati,Italiano,Word - PDF,15823.0,15:18:00,16:31:00,0,Certidões,2022,Julho 2022,7
05/07/2022,15144,CQ,Tati,Italiano,Word - PDF,21901.0,16:56:00,09:01:00,0,Certidões,2022,Julho 2022,7
06/07/2022,15228,Revisão,Tati,Português,Word - PDF,5389.0,09:13:00,09:43:00,0,Histórico Escolar,2022,Julho 2022,7
06/07/2022,15226,Revisão,Tati,Italiano,Word - PDF,1567.0,09:45:00,09:58:00,0,Certidão de Nascimento,2022,Julho 2022,7
06/07/2022,15185,CQ,Tati,Inglês,Word - PDF,4494.0,10:08:00,10:43:00,0,Histórico Escolar,2022,Julho 2022,7
06/07/2022,15213,CQ,Tati,Português,Word - PDF,1670.0,10:45:00,10:50:00,0,Registro de Casamento,2022,Julho 2022,7
06/07/2022,15208,Revisão,Tati,Italiano,Word - PDF,3587.0,10:55:00,11:12:00,0,Certidão de Nascimento,2022,Julho 2022,7
06/07/2022,15206,CQ,Tati,Italiano,Word - Imagem,5117.0,11:33:00,11:55:00,0,Certidão de Nascimento,2022,Julho 2022,7
06/07/2022,15202,Revisão,Tati,Inglês,Word - PDF,3311.0,12:50:00,13:21:00,0,Histórico Escolar,2022,Julho 2022,7
06/07/2022,15237,CQ,Tati,Inglês,Word - PDF,2944.0,13:25:00,13:45:00,0,Imposto de Renda - Curto,2022,Julho 2022,7
06/07/2022,15210,CQ,Tati,Inglês,Word - PDF,2006.0,14:13:00,14:28:00,0,Histórico Escolar,2022,Julho 2022,7
06/07/2022,15227,Revisão,Tati,Português,Word - PDF,58449.0,14:41:00,17:10:00,0,Documentos de Inspeção Farmaceutica da China,2022,Julho 2022,7
06/07/2022,15225,Revisão,Tati,Italiano,Word - PDF,3278.0,17:11:00,17:37:00,0,Certidão de Nascimento,2022,Julho 2022,7
06/07/2022,15204,CQ,Tati,Italiano,Word - PDF,7721.0,17:38:00,17:58:00,0,Certidão,2022,Julho 2022,7
06/07/2022,15211,CQ,Tati,Italiano,Word - Imagem,6355.0,18:10:00,18:40:00,0,Certidão,2022,Julho 2022,7
07/07/2022,15221,CQ,Tati,Português,Word - PDF,2119.0,09:27:00,09:38:00,0,Extrato de Nascimento,2022,Julho 2022,7
07/07/2022,15246,CQ,Marcella,Italiano,Word - PDF,1951.0,09:13:00,09:21:00,0,CNN,2022,Julho 2022,7
07/07/2022,15250,Revisão,Tati,Português,Word - PDF,1114.0,09:49:00,09:58:00,0,Extrato de Nascimento,2022,Julho 2022,7
07/07/2022,15224,CQ,Tati,Português,Word - PDF,2968.0,10:01:00,10:16:00,0,Passaporte,2022,Julho 2022,7
07/07/2022,15221,CQ,Tati,Português,Word - PDF,2067.0,10:22:00,10:29:00,0,Extrato de Nascimento,2022,Julho 2022,7
07/07/2022,15219,Revisão,Tati,Inglês,Word - PDF,3283.0,10:33:00,10:53:00,0,Carteira de Vacinação Pet,2022,Julho 2022,7
07/07/2022,15233,CQ,Tati,Inglês,Word - Imagem,7343.0,10:54:00,11:47:00,0,Certidões de Nascimento,2022,Julho 2022,7
07/07/2022,15212,CQ,Tati,Português,Word - PDF,3359.0,11:48:00,12:15:00,0,Extrato de Nascimento,2022,Julho 2022,7
07/07/2022,15231,CQ,Tati,Inglês,Word - PDF,5721.0,13:15:00,13:22:00,0,Processo de divórcio,2022,Julho 2022,7
07/07/2022,15229,CQ,Tati,Português,Word - PDF,1977.0,14:10:00,14:23:00,0,Extrato de Nascimento,2022,Julho 2022,7
07/07/2022,15249,CQ,Tati,Inglês,Word - PDF,4612.0,14:25:00,15:08:00,0,Histórico Escolar,2022,Julho 2022,7
07/07/2022,15214,Revisão,Tati,Italiano,Word - PDF,2591.0,15:09:00,15:25:00,0,Procuração,2022,Julho 2022,7
07/07/2022,15239,CQ,Tati,Português,Word - PDF,0.985,15:27:00,15:36:00,0,CNH Francesa,2022,Julho 2022,7
07/07/2022,15240,CQ,Tati,Inglês,Word - PDF,3545.0,15:51:00,16:15:00,0,Histórico Escolar,2022,Julho 2022,7
07/07/2022,15242,CQ,Tati,Inglês,Word - PDF,4267.0,16:31:00,16:45:00,0,Certificado de Livre Comercialização,2022,Julho 2022,7
07/07/2022,15238,CQ,Tati,Inglês,Word - PDF,1634.0,17:08:00,17:21:00,0,Imposto de Renda - Curto,2022,Julho 2022,7
07/07/2022,15205,CQ,Tati,Italiano,Word - PDF,8699.0,17:35:00,08:52:00,0,Processo Judicial,2022,Julho 2022,7
08/07/2022,15273,Revisão,Tati,Inglês,Word - PDF,1215.0,09:20:00,09:29:00,0,Extrato Bancário Nubank,2022,Julho 2022,7
08/07/2022,15271,Revisão,Tati,Inglês,Word - PDF,3125.0,09:38:00,10:07:00,0,Certidão de Nascimento,2022,Julho 2022,7
08/07/2022,15243,CQ,Tati,Inglês,Word - PDF,23707.0,10:12:00,11:07:00,0,Imposto de Renda - Longo,2022,Julho 2022,7
08/07/2022,15254,Revisão,Tati,Italiano,Word - Físico,4708.0,11:21:00,11:47:00,0,Certidão de Casamento,2022,Julho 2022,7
08/07/2022,15251,Revisão,Tati,Português,Word - PDF,2836.0,13:00:00,13:11:00,0,Certidão de Casamento,2022,Julho 2022,7
08/07/2022,15061,CQ,Carol,Inglês,Word - PDF,97947.0,13:15:00,16:19:00,0,Grade Curricular c/ descrição de todas as matérias,2022,Julho 2022,7
08/07/2022,15261,CQ,Tati,Inglês,Word - PDF,6058.0,14:50:00,15:06:00,0,Fatura Santander / CNH,2022,Julho 2022,7
08/07/2022,15262,Revisão,Tati,Inglês,Word - PDF,0.747,16:44:00,16:49:00,0,Relatório Médico,2022,Julho 2022,7
08/07/2022,15272,Revisão,Tati,Inglês,Word - PDF,1742.0,16:50:00,17:03:00,0,Declaração de Matrícula,2022,Julho 2022,7
08/07/2022,15200,CQ,Tati,Português,Word - PDF,12788.0,17:07:00,09:24:00,0,Histórico Escolar,2022,Julho 2022,7
08/07/2022,15282,CQ,Tati,Italiano,Word - PDF,1980.0,17:37:00,17:42:00,0,CNN,2022,Julho 2022,7
11/07/2022,15253,CQ,Tati,Inglês,Word - Imagem,3565.0,09:36:00,09:53:00,0,Certidões de Nascimento,2022,Julho 2022,7
11/07/2022,15275,Revisão,Tati,Italiano,Word - PDF,9481.0,09:55:00,10:47:00,0,Processo Judicial,2022,Julho 2022,7
11/07/2022,15152,Revisão,Tati,Italiano,Word - PDF,1796.0,10:17:00,10:22:00,0,CNN,2022,Julho 2022,7
11/07/2022,14996,Revisão,Tati,Italiano,Word - PDF,40344.0,10:48:00,12:24:00,0,Certidões,2022,Julho 2022,7
11/07/2022,15285,Revisão,Tati,Espanhol,Word - PDF,2234.0,13:15:00,13:17:00,0,Histórico Escolar,2022,Julho 2022,7
11/07/2022,15258,CQ,Tati,Italiano,Word - PDF,3576.0,13:17:00,13:30:00,0,Procuração,2022,Julho 2022,7
11/07/2022,15286,CQ,Tati,Português,Word - PDF,1442.0,13:30:00,13:42:00,0,Certidão de Nascimento,2022,Julho 2022,7
11/07/2022,15274,CQ,Tati,Italiano,Word - PDF,7908.0,14:08:00,14:45:00,0,Certidões,2022,Julho 2022,7
11/07/2022,15244,CQ,Tati,Italiano,Word - PDF,12149.0,14:45:00,15:10:00,0,Certidões,2022,Julho 2022,7
11/07/2022,15266,Revisão,Tati,Inglês,Word - PDF,2564.0,15:10:00,15:30:00,0,Extrato,2022,Julho 2022,7
11/07/2022,15117,CQ,Tati,Italiano,Word - PDF,30029.0,15:30:00,16:30:00,0,Certidões,2022,Julho 2022,7
11/07/2022,15267,CQ,Tati,Inglês,Word - PDF,8940.0,16:00:00,17:00:00,0,Histórico Escolar,2022,Julho 2022,7
11/07/2022,15289,Revisão,Tati,Português,Word - PDF,3154.0,17:01:00,17:19:00,0,Licença para dirigir,2022,Julho 2022,7
11/07/2022,15287,CQ,Tati,Espanhol,Word - PDF,1429.0,17:22:00,17:27:00,0,Certificado de antecedentes criminais,2022,Julho 2022,7
12/07/2022,15288,CQ,Tati,Inglês,Word - PDF,5633.0,09:00:00,09:20:00,0,Histórico Escolar,2022,Julho 2022,7
12/07/2022,15303,CQ,Marcella,Inglês,Word - PDF,2575.0,09:24:00,09:52:00,0,Histórico Escolar,2022,Julho 2022,7
12/07/2022,15263,Revisão,Marcella,Italiano,Word - Imagem,12871.0,10:08:00,11:13:00,0,Processo de divórcio,2022,Julho 2022,7
12/07/2022,15276,CQ,Marcella,Italiano,Word - PDF,5417.0,11:31:00,11:48:00,0,Pacto Nupicial - Doc Verde,2022,Julho 2022,7
12/07/2022,15306,Revisão,Marcella,Italiano,Word - PDF,2646.0,11:54:00,12:05:00,0,Certidão de Óbito,2022,Julho 2022,7
12/07/2022,15311,Revisão,Marcella,Italiano,Word - PDF,3417.0,13:19:00,13:47:00,0,Certidão de Óbito,2022,Julho 2022,7
12/07/2022,15203,CQ,Bia,Italiano,Word - PDF,19530.0,13:50:00,15:01:00,0,Certidões,2022,Julho 2022,7
12/07/2022,15255,Revisão,Marcella,Italiano,Word - PDF,33351.0,15:16:00,16:41:00,0,Certidões,2022,Julho 2022,7
12/07/2022,15329,Revisão,Marcella,Português,Word - PDF,1277.0,16:50:00,17:05:00,0,Certidões,2022,Julho 2022,7
12/07/2022,15315,CQ,Marcella,Italiano,Word - PDF,2904.0,17:08:00,17:18:00,0,Certidão de Nascimento,2022,Julho 2022,7
12/07/2022,15327,Revisão,Marcella,Português,Word - PDF,1291.0,17:35:00,17:42:00,0,Apostille,2022,Julho 2022,7
12/07/2022,15335,Revisão,Marcella,Inglês,Word - PDF,1123.0,17:43:00,17:48:00,0,Certificado,2022,Julho 2022,7
12/07/2022,15304,CQ,Marcella,Italiano,Word - PDF,2912.0,17:49:00,18:00:00,0,Certidão de Nascimento,2022,Julho 2022,7
13/07/2022,15320,Revisão,Marcella,Português,Word - Imagem,0.883,09:11:00,09:18:00,0,CNH,2022,Julho 2022,7
13/07/2022,15300,Revisão,Marcella,Inglês,Word - PDF,6238.0,09:20:00,09:45:00,0,Autorização de Importação de Armas,2022,Julho 2022,7
13/07/2022,15314,Revisão,Marcella,Português,Word - PDF,43091.0,10:10:00,11:57:00,0,Contrato de Compra e Venda Chinês,2022,Julho 2022,7
13/07/2022,15310,Revisão,Marcella,Inglês,Word - PDF,7188.0,13:15:00,13:50:00,0,Histórico Escolar Mackenzie,2022,Julho 2022,7
13/07/2022,15336,Revisão,Marcella,Inglês,Word - PDF,6091.0,14:00:00,14:30:00,0,Histórico Escolar,2022,Julho 2022,7
13/07/2022,15318,CQ,Marcella,Italiano,Word - PDF,4022.0,14:37:00,14:54:00,0,Escritura,2022,Julho 2022,7
13/07/2022,15338,Revisão,Marcella,Inglês,Word - PDF,2979.0,15:03:00,15:24:00,0,Certidão de Nascimento,2022,Julho 2022,7
13/07/2022,15360,Revisão,Marcella,Inglês,Word - PDF,0.885,15:28:00,15:33:00,0,Certificado,2022,Julho 2022,7
13/07/2022,15308,CQ,Marcella,Inglês,Word - PDF,35090.0,15:35:00,16:23:00,0,Manual de Instruções - Extrator / Purificador,2022,Julho 2022,7
13/07/2022,15298,Revisão,Marcella,Italiano,Word - PDF,9589.0,16:27:00,17:03:00,0,Histórico Escolar,2022,Julho 2022,7
13/07/2022,15340,CQ,Marcella,Italiano,Word - PDF,8959.0,17:07:00,17:40:00,0,Certidão de Casamento,2022,Julho 2022,7
13/07/2022,15326,CQ,Marcella,Inglês,Word - PDF,4510.0,17:41:00,18:00:00,0,Relatório Estudantil,2022,Julho 2022,7
14/07/2022,15367,Revisão,Marcella,Inglês,Word - PDF,2367.0,09:14:00,09:46:00,0,Carteira de Vacinação Humano,2022,Julho 2022,7
14/07/2022,15326,CQ,Marcella,Inglês,Word - PDF,2196.0,09:49:00,10:13:00,0,Relatório Médico,2022,Julho 2022,7
14/07/2022,15354,CQ,Marcella,Italiano,Word - PDF,5783.0,10:15:00,10:36:00,0,Certidão de Nascimento,2022,Julho 2022,7
14/07/2022,15322,Revisão,Tati,Inglês,Word - PDF,12667.0,10:45:00,11:44:00,0,Documentos Diversos,2022,Julho 2022,7
14/07/2022,15375,Revisão,Tati,Inglês,Word - PDF,2129.0,11:48:00,12:07:00,0,Certidão de Óbito,2022,Julho 2022,7
14/07/2022,15350,Revisão,Tati,Português,Word - PDF,6144.0,13:16:00,13:49:00,0,Procuração,2022,Julho 2022,7
14/07/2022,15328,CQ,Tati,Português,Word - PDF,2821.0,13:50:00,14:04:00,0,Certidões,2022,Julho 2022,7
14/07/2022,15280,CQ,Tati,Francês,Word - PDF,13758.0,14:06:00,14:43:00,0,Certidões,2022,Julho 2022,7
14/07/2022,15358,CQ,Tati,Espanhol,Word - PDF,3558.0,14:47:00,14:59:00,0,Certidões,2022,Julho 2022,7
14/07/2022,15361,Revisão,Tati,Português,Word - PDF,2654.0,15:01:00,15:17:00,0,Antecedentes Criminais,2022,Julho 2022,7
14/07/2022,15353,Revisão,Tati,Italiano,Word - PDF,3404.0,15:35:00,16:00:00,0,Procuração,2022,Julho 2022,7
14/07/2022,15348,CQ,Tati,Português,Word - PDF,0.721,16:17:00,16:21:00,0,Extrato Resumido de Nascimento,2022,Julho 2022,7
14/07/2022,15333,CQ,Tati,Italiano,Word - PDF,10825.0,16:25:00,17:11:00,0,Escritura / Divórcio,2022,Julho 2022,7
14/07/2022,15364,CQ,Tati,Italiano,Word - PDF,2759.0,17:12:00,17:20:00,0,Procuração,2022,Julho 2022,7
14/07/2022,15316,CQ,Tati,Italiano,Word - PDF,12325.0,17:46:00,17:58:00,0,Certidões,2022,Julho 2022,7
14/07/2022,15368,CQ,Tati,Inglês,Word - Imagem,3333.0,18:05:00,18:12:00,0,Histórico Escolar,2022,Julho 2022,7
15/07/2022,15260,CQ,Tati,Italiano,Word - PDF,3400.0,09:16:00,09:29:00,0,Procuração,2022,Julho 2022,7
15/07/2022,15387,Revisão,Tati,Espanhol,Word - Imagem,1208.0,09:30:00,09:40:00,0,Receita Médica,2022,Julho 2022,7
15/07/2022,15297,CQ,Tati,Italiano,Word - PDF,34127.0,09:50:00,11:45:00,0,Certidões,2022,Julho 2022,7
15/07/2022,15376,CQ,Tati,Português,Word - PDF,1265.0,13:15:00,13:25:00,0,Certidão de Nascimento,2022,Julho 2022,7
15/07/2022,15378,CQ,Tati,Italiano,Word - PDF,5140.0,13:26:00,13:33:00,0,Procuração,2022,Julho 2022,7
15/07/2022,15334,Revisão,Tati,Inglês,Word - Imagem,5743.0,13:34:00,14:00:00,0,Certidão de União Estável,2022,Julho 2022,7
15/07/2022,15388,CQ,Tati,Inglês,Word - PDF,8775.0,14:22:00,14:50:00,0,CNH,2022,Julho 2022,7
15/07/2022,15401,Revisão,Tati,Inglês,Word - PDF,0.748,14:50:00,14:57:00,0,Certificado de Pós-Graduação,2022,Julho 2022,7
15/07/2022,15356,Revisão,Tati,Italiano,Word - PDF,5950.0,15:19:00,15:49:00,0,Procuração,2022,Julho 2022,7
15/07/2022,15257,Revisão,Tati,Italiano,Word - PDF,23819.0,15:51:00,09:29:00,0,Certidões,2022,Julho 2022,7
18/07/2022,15363,CQ,Tati,Inglês,PowerPoint - Powerpoint,45148.0,09:31:00,11:01:00,0,Apresentação no Powerpoint,2022,Julho 2022,7
18/07/2022,15283,CQ,Tati,Italiano,Word - PDF,33964.0,11:09:00,12:35:00,0,Certidões,2022,Julho 2022,7
18/07/2022,15384,CQ,Tati,Italiano,Word - PDF,8941.0,14:05:00,14:22:00,0,Certidões,2022,Julho 2022,7
18/07/2022,15301,CQ,Tati,Italiano,Word - PDF,22882.0,14:23:00,15:05:00,0,Certidões,2022,Julho 2022,7
18/07/2022,15373,Revisão,Tati,Italiano,Word - Imagem,6554.0,15:40:00,16:10:00,0,Escritura de Divórcio,2022,Julho 2022,7
18/07/2022,15398,CQ,Tati,Português,Word - Imagem,1508.0,16:13:00,16:18:00,0,CNH,2022,Julho 2022,7
18/07/2022,15382,Revisão,Tati,Italiano,Word - PDF,0.726,16:20:00,16:29:00,0,COREN,2022,Julho 2022,7
18/07/2022,15294,CQ,Tati,Italiano,Word - PDF,10214.0,16:39:00,17:14:00,0,Certidões,2022,Julho 2022,7
18/07/2022,15381,CQ,Tati,Francês,Word - PDF,1109.0,17:27:00,17:35:00,0,CNH,2022,Julho 2022,7
18/07/2022,15389,CQ,Tati,Português,Word - PDF,1229.0,17:38:00,17:51:00,0,Certidão de Nascimento,2022,Julho 2022,7
19/07/2022,15431,Revisão,Marcella,Português,Word - PDF,1435.0,08:56:00,09:06:00,0,Extrato Resumido de Nascimento,2022,Julho 2022,7
19/07/2022,15400,CQ,Tati,Espanhol,Word - PDF,2913.0,09:15:00,09:25:00,0,Instruções Prorrogação de Prazo,2022,Julho 2022,7
19/07/2022,15404,CQ,Tati,Português,Word - Imagem,1136.0,09:31:00,09:35:00,0,Certificado de antecedentes criminais,2022,Julho 2022,7
19/07/2022,15421,Revisão,Tati,Inglês,Word - PDF,1073.0,09:36:00,09:45:00,0,Certificado de Vacinação Covid-19,2022,Julho 2022,7
19/07/2022,15402,CQ,Tati,Português,Word - PDF,5164.0,09:51:00,10:05:00,0,Certificado de Venda Livre,2022,Julho 2022,7
19/07/2022,15419,CQ,Tati,Inglês,Word - PDF,1185.0,10:52:00,10:55:00,0,Certificado de Vacinação Covid-19,2022,Julho 2022,7
19/07/2022,15424,CQ,Tati,Português,Word - PDF,4169.0,10:56:00,11:06:00,0,Histórico Escolar,2022,Julho 2022,7
19/07/2022,15278,Revisão,Tati,Italiano,Word - Imagem,28150.0,11:31:00,14:35:00,0,Certidões,2022,Julho 2022,7
19/07/2022,15434,Revisão,Tati,Inglês,Word - PDF,3078.0,14:56:00,15:13:00,0,Autorização Transferência do Carro,2022,Julho 2022,7
19/07/2022,15417,Revisão,Tati,Português,Word - Imagem,0.904,15:15:00,15:22:00,0,CNH Haiti,2022,Julho 2022,7
19/07/2022,15441,Revisão,Tati,Italiano,Word - PDF,13042.0,15:24:00,16:05:00,0,Certidões,2022,Julho 2022,7
19/07/2022,15412,CQ,Tati,Italiano,Word - PDF,4473.0,16:17:00,16:30:00,0,Certidão de Casamento,2022,Julho 2022,7
19/07/2022,15291,CQ,Tati,Italiano,Word - PDF,34156.0,16:35:00,17:05:00,0,Certidões,2022,Julho 2022,7
20/07/2022,15391,CQ,Tati,Italiano,Word - PDF,21642.0,08:30:00,09:30:00,0,Certidões,2022,Julho 2022,7
20/07/2022,15278,Revisão,Tati,Italiano,Word - PDF,4343.0,09:34:00,09:47:00,0,Certidão Nascimento,2022,Julho 2022,7
20/07/2022,15390,CQ,Tati,Italiano,Word - PDF,12132.0,10:01:00,10:23:00,0,Certidões,2022,Julho 2022,7
20/07/2022,15428,CQ,Tati,Italiano,Word - PDF,5484.0,10:25:00,10:45:00,0,Certidão Nascimento - Doc Verde,2022,Julho 2022,7
20/07/2022,15423,CQ,Tati,Inglês,Word - Imagem,2001.0,10:51:00,10:59:00,0,Certidão de Nascimento,2022,Julho 2022,7
20/07/2022,15458,Revisão,Tati,Português,Word - PDF,3172.0,11:00:00,11:22:00,0,Escritura Pública,2022,Julho 2022,7
20/07/2022,15433,CQ,Tati,Português,Word - PDF,8344.0,11:25:00,11:41:00,0,Certificado,2022,Julho 2022,7
20/07/2022,15448,Revisão,Tati,Inglês,Word - PDF,2526.0,11:42:00,12:01:00,0,Certificado De Médico,2022,Julho 2022,7
20/07/2022,15435,CQ,Tati,Inglês,Word - PDF,4677.0,13:13:00,13:22:00,0,Histórico Escolar FMU,2022,Julho 2022,7
20/07/2022,15409,CQ,Tati,Italiano,Word - Imagem,5230.0,13:25:00,13:38:00,0,Certidão de Nascimento,2022,Julho 2022,7
20/07/2022,15440,CQ,Tati,Italiano,Word - Word,3579.0,14:14:00,14:23:00,0,Procuração,2022,Julho 2022,7
20/07/2022,15325,CQ,Tati,Italiano,Word - PDF,29596.0,14:25:00,15:00:00,0,Certidões,2022,Julho 2022,7
20/07/2022,15163,Revisão,Tati,Italiano,Word - PDF,18833.0,16:05:00,16:54:00,0,Certidões - Verso,2022,Julho 2022,7
20/07/2022,15426,CQ,Tati,Italiano,Word - PDF,3653.0,16:22:00,16:30:00,0,Certidão de Nascimento,2022,Julho 2022,7
20/07/2022,15163,Revisão,Tati,Italiano,Word - PDF,17449.0,16:55:00,17:42:00,0,Certidões,2022,Julho 2022,7
20/07/2022,15473,Revisão,Tati,Português,Word - PDF,0.638,17:43:00,17:50:00,0,Extrato de Nascimento,2022,Julho 2022,7
21/07/2022,15482,Revisão,Marcella,Português,Word - Imagem,1308.0,09:05:00,09:17:00,0,Certificado de Batismo,2022,Julho 2022,7
21/07/2022,15466,Revisão,Marcella,Italiano,Word - PDF,8419.0,09:22:00,09:52:00,0,Procuração,2022,Julho 2022,7
21/07/2022,15260,CQ,Tati,Italiano,Word - PDF,55532.0,09:55:00,13:30:00,0,Certidões,2022,Julho 2022,7
21/07/2022,15332,CQ,Tati,Inglês,Word - Word,46856.0,13:15:00,14:21:00,0,Doc Simples,2022,Julho 2022,7
21/07/2022,15477,Revisão,Tati,Português,Word - Imagem,4460.0,14:27:00,14:48:00,0,Cessão de Herança,2022,Julho 2022,7
21/07/2022,15346,CQ,Tati,Italiano,Word - PDF,38099.0,14:50:00,15:45:00,0,Certidões,2022,Julho 2022,7
21/07/2022,15414,CQ,Tati,Italiano,Word - PDF,51730.0,16:03:00,17:30:00,0,Certidões,2022,Julho 2022,7
22/07/2022,15321,CQ,Tati,Italiano,Word - Imagem,36571.0,09:00:00,10:00:00,0,Certidões,2022,Julho 2022,7
22/07/2022,15474,Revisão,Tati,Inglês,Word - PDF,4028.0,09:20:00,09:32:00,0,B.O. Eletrônico,2022,Julho 2022,7
22/07/2022,15462,CQ,Tati,Inglês,Word - PDF,1689.0,10:41:00,10:45:00,0,Cartão CNPJ,2022,Julho 2022,7
22/07/2022,15430,CQ,Tati,Italiano,Word - PDF,23698.0,10:46:00,11:29:00,0,Certidões,2022,Julho 2022,7
22/07/2022,15464,Revisão,Tati,Inglês,Word - PDF,6274.0,11:46:00,13:30:00,0,Antecedentes Criminais,2022,Julho 2022,7
22/07/2022,15505,CQ,Tati,Italiano,Word - Imagem,3323.0,13:33:00,13:43:00,0,Certidão de Nascimento,2022,Julho 2022,7
22/07/2022,15443,Revisão,Tati,Italiano,Word - Imagem,6616.0,14:28:00,14:58:00,0,CNN e Procuração,2022,Julho 2022,7
22/07/2022,15465,CQ,Tati,Inglês,Word - PDF,2514.0,15:08:00,15:22:00,0,Carteira de Trabalho Digital,2022,Julho 2022,7
22/07/2022,15489,CQ,Tati,Inglês,Word - Word,6867.0,15:25:00,15:46:00,0,Conto,2022,Julho 2022,7
22/07/2022,15305,CQ,Tati,Italiano,Word - PDF,61835.0,15:49:00,09:42:00,0,Certidões,2022,Julho 2022,7
25/07/2022,15393,CQ,Tati,Italiano,Word - PDF,106345.0,09:58:00,16:00:00,0,Certidões,2022,Julho 2022,7
25/07/2022,15495,CQ,Tati,Italiano,Word - PDF,7778.0,10:04:00,10:12:00,0,Certidão de Nascimento,2022,Julho 2022,7
25/07/2022,15437,CQ,Tati,Italiano,Word - PDF,21883.0,11:09:00,15:50:00,0,Certidões,2022,Julho 2022,7
25/07/2022,15492,CQ,Tati,Italiano,Word - PDF,33467.0,16:00:00,16:15:00,0,Contrato de Trabalho,2022,Julho 2022,7
25/07/2022,15451,CQ,Tati,Italiano,Word - PDF,32135.0,16:46:00,18:00:00,0,Certidões,2022,Julho 2022,7
26/07/2022,15479,CQ,Tati,Português,Word - PDF,73855.0,09:50:00,14:00:00,0,Docs de Exportação,2022,Julho 2022,7
26/07/2022,15549,CQ,Tati,Português,Word - PDF,1431.0,10:40:00,11:50:00,0,Certidão de Nascimento,2022,Julho 2022,7
26/07/2022,15497,CQ,Tati,Italiano,Word - Imagem,8679.0,14:06:00,14:12:00,0,Certidão de Nascimento,2022,Julho 2022,7
26/07/2022,15543,CQ,Tati,Português,Word - PDF,1167.0,14:13:00,14:15:00,0,Extrato Resumido de Nascimento,2022,Julho 2022,7
